3.672766954673489437e+01,-1.118433589555512597e+01,2.061726898149782272e+01,5.783856673869216536e+00,1.641286085777936554e+00,3.450297265152705517e+00,7.057254236142264325e+00,3.540339385870200584e+00,7.666430457869369830e-01,4.819124740074554936e+00,-3.124380191429056985e-01,2.898666144345042328e-01,2.931344809578378729e+00
1.478270936719139961e+01,3.467657843015061747e+00,1.485662993512863217e+01,8.564519722706460669e+00,6.625510888752578431e+00,7.510758837060652837e+00,8.949582818006964757e+00,7.812860400326552934e+00,6.507714493157847002e+00,8.878051834861709679e+00,7.085114170799566402e+00,7.258027799173503603e+00,8.159814381888875090e+00
4.627613273588338672e+01,-4.181410750837978085e+00,7.036017405035202898e+00,9.303617129290127075e-01,3.566820340689923263e+00,-1.821971816548441370e-01,5.512923989023529536e+00,3.139800061600731329e+00,3.458324639955745905e+00,5.209473570809280751e+00,3.873102111309678186e+00,3.328852993076603983e+00,3.018124349865710432e+00
6.455771923440784121e+01,3.458353847747323240e+00,1.397696862015332542e+01,1.705298597977062514e+00,5.521200666093522891e+00,2.934196468302327609e+00,5.958892984128886461e+00,3.343924613555345537e+00,2.732012296604983348e+00,1.260200116958488215e+00,9.327748793781319714e-01,1.095336057535334584e+00,1.652703065282502326e+00
5.347857970629027591e+01,4.894995468155669549e+00,1.255409317521341706e+01,2.596102783032422590e+00,5.359806603091430866e+00,5.849927406999373858e+00,8.466682692843917835e+00,5.484077010902796978e+00,3.380936883262128045e+00,3.975473533916439539e+00,6.165115745298930250e+00,3.831720506031706108e+00,3.002920425941308924e+00
3.522279028698271475e+01,9.007309695303931107e+00,1.275345777068779185e+01,5.316372386441996944e+00,7.312707583934401789e+00,6.995929694917359498e+00,8.426955708489371588e+00,6.435825716912235706e+00,5.490985521020028237e+00,5.363903457297058530e+00,6.307042479566283610e+00,5.378282381777517607e+00,4.998003381663139066e+00
5.948718090869184749e+01,1.498570407664134407e+00,1.241949195727142552e+01,3.480611857363415496e+00,7.296081722478804821e+00,3.574344986545986202e+00,3.664916056527102839e+00,7.729063307244500303e-01,1.671772690406336359e+00,5.718058257903595454e-01,1.414520085676128636e+00,7.319482203636015205e-01,6.530687249338550382e-01
3.972987542058015009e+01,9.526939783385838467e+00,1.480242294238438028e+01,8.485081261989705581e+00,1.037649009277595447e+01,7.898799287582393802e+00,7.844225847910649030e+00,6.641434651044096249e+00,6.753287661290775290e+00,6.625922739071766543e+00,6.621003902122246210e+00,5.461773719244670033e+00,5.863110859158274124e+00
5.229128988770080610e+01,7.119757827501931757e+00,1.523880915080058784e+01,8.012564769211088844e+00,1.040139774974306341e+01,6.914044570168249138e+00,7.049162494878843610e+00,5.204222298910255340e+00,5.589079792332339203e+00,4.704906916880047696e+00,5.363702805188393263e+00,4.220229024227663217e+00,4.477611863428451855e+00
3.717984921035962032e+01,8.430184782222774231e+00,1.559709049911861278e+01,9.069693314495472336e+00,1.095755024645339759e+01,8.217381189337368497e+00,8.424820516757405287e+00,7.150480859470468076e+00,7.742902781123410350e+00,6.644551242226562238e+00,6.329006148159168177e+00,5.658339546366529582e+00,6.052131924005889729e+00
5.447761074850780005e+01,1.856849818314253664e+00,1.434760119261890843e+01,3.745538720469504756e+00,8.611531102597265175e+00,4.717457348184084687e+00,5.675876466555718203e+00,3.665306167975634910e+00,4.805182824807016750e+00,3.345544675307420057e+00,4.019946417626103496e+00,3.433719400557196266e+00,3.600880281245344872e+00
4.018501056359723123e+01,3.871015985426176531e+00,1.036655982229266471e+01,3.715116464134454954e+00,8.768098280423116009e+00,5.746888462832147937e+00,4.638928890287537854e+00,4.398983647096715188e+00,6.896081854549588996e+00,4.557296472601255033e+00,4.480085150376556413e+00,4.937633063425553637e+00,4.565083339625322978e+00
2.229290519673267568e+01,1.164348783058252845e+00,8.133630614194464314e+00,5.440333315995993679e+00,8.335853193381836945e+00,4.857648348502427105e+00,4.123598167157510375e+00,3.729209084946670139e+00,5.985581612561299281e+00,4.077056371649212529e+00,3.621362074393879471e+00,4.618509946037689495e+00,4.315718327849936919e+00
1.620849464591850264e+01,8.262265023427481481e+00,2.499888247569730737e+01,-4.776738811763435066e+00,8.513818235198847617e+00,7.338656206276648497e+00,2.091989164817353419e+00,3.851420468626071791e+00,5.395558114274348505e+00,1.895629959181690971e+00,3.687189795041881712e+00,6.478868561855047892e-01,4.238639254712222026e+00
-1.089669941501324457e+00,7.716722146552397632e+00,1.781776919674891957e+01,5.491188302528012599e+00,1.131415748539296828e+01,1.116821874263573733e+01,8.784272610366443246e+00,9.989344812362869419e+00,8.952580690647971906e+00,8.336628312194315882e+00,9.082465580320585374e+00,7.111196862132512564e+00,8.958061276070907297e+00
1.752138177374624561e+01,7.445586297570222278e+00,2.408518924038036957e+01,-4.645525746213381879e+00,1.045206864793110491e+01,7.846330779845888337e+00,1.834905253334410791e+00,4.153994585904988490e+00,4.556009180779141410e+00,-5.364888342837770274e-01,4.183012876247529377e+00,4.155689773768058148e-01,2.509959993788307475e+00
2.682760711789952346e+00,1.802093545467812863e+00,1.810314051784287059e+01,5.129489170329240011e+00,1.200220506676453880e+01,9.999546194739977523e+00,7.128729889893794081e+00,7.936502884389852852e+00,9.303943488870723755e+00,6.148525301030923984e+00,8.285390873264967482e+00,7.043087204775136279e+00,7.390182089361665874e+00
4.841959907110411621e+01,-1.890225095982786030e+01,1.211460662826103096e+01,1.153714627959504035e+01,1.501737947141876006e+01,2.424897752351323099e+00,2.236480541900269792e+00,-4.637558435220919262e-01,5.276664963966938515e+00,4.409655689405431289e+00,1.330555361893111410e+00,1.005938629833143638e+00,6.732493223809019600e-01
3.944086175913756165e+01,-2.751887846751410294e+01,1.083517785485705431e+01,1.228363468754916532e+01,1.803358746998667783e+01,3.680877545839326803e+00,2.566250816895824460e+00,-2.260701848639511180e+00,5.716277858814676982e+00,3.353890252809413219e+00,5.037640831538445774e-01,3.918767754116963431e+00,2.999939472789686867e+00
1.714302162936028751e+01,-3.828743279828853208e+00,1.016242064597906669e+01,1.085723420221745350e+01,1.365414125702884718e+01,8.381293603967836958e+00,8.701627101528201180e+00,7.413657889651046773e+00,9.394064663748112665e+00,8.309996819465201412e+00,7.029626682069656241e+00,8.863625507207315124e+00,8.185439893931292232e+00
7.512787011625758282e+01,2.390840446965670107e+00,9.030571211203669790e+00,-1.612657092604393938e+00,2.350726475342071797e+00,-2.245407807727219485e+00,3.832294959781545884e-01,6.714388957463486296e-01,2.022548760192010242e+00,-1.334780122657257762e+00,-3.146126324042177735e-01,1.852245580883000731e+00,3.188485616063794659e+00
